signaldate,LAT,LON,operation_id,Outlier GPS,In Port,At Sea Anchor,At Sea Adrift,At Sea Voyage
2024-05-31T10:37:00.000000,31.197415,123.14555666667,2,0,0,1,0,0
2024-05-31T10:38:00.000000,31.197416666667,123.14554666667,2,0,0,1,0,0
2024-05-31T10:39:00.000000,31.197398333333,123.14555666667,2,0,0,1,0,0
2024-05-31T10:40:00.000000,31.197375,123.14553833333,2,0,0,1,0,0
2024-05-31T10:41:00.000000,31.197386666667,123.14555833333,2,0,0,1,0,0
2024-05-31T10:42:00.000000,31.197371666667,123.14556166667,2,0,0,1,0,0
2024-05-31T10:43:00.000000,31.197356666667,123.14556333333,2,0,0,1,0,0
2024-05-31T10:44:00.000000,31.19737,123.14554166667,2,0,0,1,0,0
2024-05-31T10:45:00.000000,31.197386666667,123.14555666667,2,0,0,1,0,0
2024-05-31T10:46:00.000000,31.19742,123.14558833333,2,0,0,1,0,0
2024-05-31T10:47:00.000000,31.197431666667,123.145605,2,0,0,1,0,0
2024-05-31T10:48:00.000000,31.19747,123.14564,2,0,0,1,0,0
2024-05-31T10:49:00.000000,31.19746,123.14565666667,2,0,0,1,0,0
2024-05-31T10:50:00.000000,31.197478333333,123.145695,2,0,0,1,0,0
2024-05-31T10:51:00.000000,31.197435,123.14568833333,2,0,0,1,0,0
2024-05-31T10:52:00.000000,31.197433333333,123.14569,2,0,0,1,0,0
2024-05-31T10:53:00.000000,31.197433333333,123.14567666667,2,0,0,1,0,0
2024-05-31T10:54:00.000000,31.197448333333,123.14566333333,2,0,0,1,0,0
2024-05-31T10:55:00.000000,31.197421666667,123.145645,2,0,0,1,0,0
2024-05-31T10:56:00.000000,31.19741,123.145645,2,0,0,1,0,0
2024-05-31T10:57:00.000000,31.197408333333,123.14564,2,0,0,1,0,0
2024-05-31T10:58:00.000000,31.197403333333,123.14564333333,2,0,0,1,0,0
2024-05-31T10:59:00.000000,31.197416666667,123.14565166667,2,0,0,1,0,0
2024-05-31T11:00:00.000000,31.19739,123.145655,2,0,0,1,0,0
2024-05-31T11:01:00.000000,31.197371666667,123.14566,2,0,0,1,0,0
